TimeStamp (ms), Total Power (W), CPU (W), Monitor (W), Disk (W), Base (W), Application (W),Codec
6.37573E+13,26.3,5.3,6,0,15,5.1,AV1
6.37573E+13,27.5,6.5,6,0.1,15,5.8,AV1
6.37573E+13,28.3,7.3,6,0,15,6.9,AV1
6.37573E+13,27.8,6.8,6,0,15,6.1,AV1
6.37573E+13,28.3,7.3,6,0,15,6.5,AV1
6.37573E+13,28,7,6,0,15,6.1,AV1
6.37573E+13,28.6,7.6,6,0,15,6.7,AV1
6.37573E+13,27.3,6.3,6,0,15,5.7,AV1
6.37573E+13,28,7,6,0,15,6.6,AV1
6.37573E+13,26.9,5.9,6,0,15,5.4,AV1
6.37573E+13,27.1,6.1,6,0,15,5.7,AV1
6.37573E+13,28.1,7.1,6,0,15,5.5,AV1
6.37573E+13,27.7,6.7,6,0,15,6.4,AV1
6.37573E+13,26.4,5.4,6,0,15,5.1,AV1
6.37573E+13,28,7,6,0,15,6.7,AV1
6.37573E+13,29.3,8.3,6,0,15,7.6,AV1
6.37573E+13,29.1,8.1,6,0,15,7.4,AV1
6.37573E+13,30.8,9.8,6,0,15,8.9,AV1
6.37573E+13,29.8,8.8,6,0,15,7.9,AV1
6.37573E+13,30.2,9.2,6,0,15,8.7,AV1
6.37573E+13,29.3,8.3,6,0,15,8,AV1
6.37573E+13,31.5,10.5,6,0,15,9.2,AV1
6.37573E+13,29.6,8.6,6,0,15,8,AV1
6.37573E+13,31.3,10.3,6,0,15,9.4,AV1
6.37573E+13,29.6,8.6,6,0,15,8,AV1
6.37573E+13,31.3,10.3,6,0,15,9,AV1
6.37573E+13,30.1,9.1,6,0,15,8.9,AV1
6.37573E+13,31.7,10.7,6,0,15,9.7,AV1
6.37573E+13,29.8,8.8,6,0,15,8.4,AV1
6.37573E+13,30.4,9.4,6,0,15,8.9,AV1
6.37573E+13,31.5,10.5,6,0.1,15,9.3,AV1
6.37573E+13,28.8,7.8,6,0,15,7.4,AV1
6.37573E+13,27.6,6.6,6,0,15,6.1,AV1
6.37573E+13,26.6,5.6,6,0,15,4.9,AV1
6.37573E+13,28.2,7.2,6,0,15,6.6,AV1
6.37573E+13,27.2,6.2,6,0,15,5.7,AV1
6.37573E+13,27.9,6.9,6,0,15,6.4,AV1
6.37573E+13,25.9,4.9,6,0,15,4.3,AV1
6.37573E+13,28,7,6,0,15,6.6,AV1
6.37573E+13,27.2,6.2,6,0,15,5.4,AV1
6.37573E+13,28,7,6,0,15,6.5,AV1
6.37573E+13,27,6,6,0,15,5.2,AV1
6.37573E+13,28,7,6,0,15,6.1,AV1
6.37573E+13,26.4,5.4,6,0,15,4.7,AV1
6.37573E+13,28.4,7.4,6,0,15,7.3,AV1
6.37573E+13,26,5,6,0,15,4.4,AV1
6.37573E+13,28.3,7.3,6,0,15,6.1,AV1
6.37573E+13,26.3,5.3,6,0,15,4.4,AV1
6.37573E+13,27.2,6.2,6,0,15,5.8,AV1
6.37573E+13,26,4.9,6,0.1,15,4.7,AV1
6.37573E+13,26.3,5.3,6,0,15,5,AV1
6.37573E+13,27.2,6.2,6,0,15,5,AV1
6.37573E+13,28.2,7.2,6,0,15,6.1,AV1
6.37573E+13,25.9,4.9,6,0,15,4.5,AV1
6.37573E+13,28.2,7.2,6,0,15,6.2,AV1
6.37573E+13,25.6,4.6,6,0,15,3.8,AV1
6.37573E+13,27.8,6.8,6,0,15,6.4,AV1
6.37573E+13,25.9,4.9,6,0,15,4.4,AV1
6.37573E+13,23.7,2.7,6,0,15,2.4,AV1
6.37573E+13,25.8,4.8,6,0,15,3.9,AV1
6.37573E+13,23.9,2.9,6,0,15,2.4,AV1
6.37573E+13,26.7,5.7,6,0,15,4.5,AV1
6.37573E+13,23.4,2.4,6,0,15,2.3,AV1
6.37573E+13,25.2,4.2,6,0,15,3.8,AV1
6.37573E+13,25,4,6,0,15,3,AV1
6.37573E+13,26.2,5.2,6,0,15,4.1,AV1
6.37573E+13,24.7,3.7,6,0,15,3.9,AV1
6.37573E+13,26.1,5.1,6,0,15,3.9,AV1
6.37573E+13,26.5,5.5,6,0,15,5.1,AV1
6.37573E+13,24.2,3.2,6,0,15,2.8,AV1
6.37573E+13,26.5,5.5,6,0,15,4.7,AV1
6.37573E+13,25,4,6,0,15,2.8,AV1
6.37573E+13,26,5,6,0,15,5,AV1
6.37573E+13,25.4,4.4,6,0,15,4.2,AV1
6.37573E+13,26,5,6,0,15,3.8,AV1
6.37573E+13,25.9,4.9,6,0,15,3.9,AV1
6.37573E+13,24.5,3.5,6,0,15,2.7,AV1
6.37573E+13,25.7,4.7,6,0,15,4,AV1
6.37573E+13,27.1,6.1,6,0,15,5.7,AV1
6.37573E+13,28.3,7.3,6,0,15,6.9,AV1
6.37573E+13,30.8,9.8,6,0,15,8.1,AV1
6.37573E+13,28.6,7.6,6,0,15,6.7,AV1
6.37573E+13,30.2,9.2,6,0,15,8.8,AV1
6.37573E+13,28.1,7.1,6,0,15,6.7,AV1
6.37573E+13,29.2,8.2,6,0,15,7.4,AV1
6.37573E+13,28.2,7.2,6,0,15,6.2,AV1
6.37573E+13,27.7,6.7,6,0,15,6.4,AV1
6.37573E+13,25.3,4.3,6,0,15,2.8,AV1
6.37573E+13,21.4,0.4,6,0,15,0,AV1
6.37573E+13,21.7,0.7,6,0,15,0,AV1
6.37573E+13,22,1,6,0,15,0,AV1
6.37573E+13,21.4,0.4,6,0,15,0.1,AV1
6.37573E+13,21.6,0.6,6,0,15,0.1,AV1
