TimeStamp (ms), Total Power (W), CPU (W), Monitor (W), Disk (W), Base (W), Application (W),Codec
6.37573E+13,28.9,7.9,6,0,15,7.7,AV1
6.37573E+13,26.9,5.9,6,0,15,4.9,AV1
6.37573E+13,28,7,6,0,15,6.2,AV1
6.37573E+13,28,7,6,0,15,5.9,AV1
6.37573E+13,28.5,7.5,6,0,15,7.4,AV1
6.37573E+13,27.6,6.6,6,0,15,5.1,AV1
6.37573E+13,28.9,7.9,6,0,15,7,AV1
6.37573E+13,27.9,6.9,6,0,15,6,AV1
6.37573E+13,28,7,6,0,15,6.4,AV1
6.37573E+13,26.8,5.8,6,0,15,5.1,AV1
6.37573E+13,28,7,6,0,15,6.3,AV1
6.37573E+13,26.4,5.4,6,0,15,5,AV1
6.37573E+13,30.2,9.2,6,0,15,7.8,AV1
6.37573E+13,26.3,5.3,6,0,15,4.1,AV1
6.37573E+13,27.4,6.4,6,0,15,6,AV1
6.37573E+13,26.1,5.1,6,0,15,4.4,AV1
6.37573E+13,27.5,6.5,6,0,15,5.5,AV1
6.37573E+13,26.4,5.4,6,0,15,4.3,AV1
6.37573E+13,26.7,5.7,6,0,15,5.7,AV1
6.37573E+13,25.6,4.6,6,0,15,4,AV1
6.37573E+13,28,7,6,0,15,6.8,AV1
6.37573E+13,27,6,6,0,15,4.8,AV1
6.37573E+13,28.1,7.1,6,0,15,5.7,AV1
6.37573E+13,26,5,6,0,15,4.4,AV1
6.37573E+13,28,7,6,0,15,6.4,AV1
6.37573E+13,26.1,5.1,6,0,15,4.2,AV1
6.37573E+13,23.7,2.6,6,0.1,15,2.4,AV1
6.37573E+13,26,5,6,0,15,3.8,AV1
6.37573E+13,23.5,2.5,6,0,15,2.1,AV1
6.37573E+13,25.6,4.6,6,0,15,3.5,AV1
6.37573E+13,23.6,2.6,6,0,15,2.2,AV1
6.37573E+13,25.7,4.7,6,0,15,3.9,AV1
6.37573E+13,25.1,4.1,6,0,15,3,AV1
6.37573E+13,26.1,5.1,6,0,15,4.6,AV1
6.37573E+13,26.5,5.5,6,0,15,4.6,AV1
6.37573E+13,26.7,5.7,6,0,15,5.8,AV1
6.37573E+13,27,6,6,0,15,4.3,AV1
6.37573E+13,25.5,4.5,6,0,15,3.9,AV1
6.37573E+13,26,5,6,0,15,4.4,AV1
6.37573E+13,25,4,6,0,15,3.6,AV1
6.37573E+13,26.1,5.1,6,0,15,4.2,AV1
6.37573E+13,25.2,4.2,6,0,15,3.5,AV1
6.37573E+13,26.6,5.6,6,0,15,4.4,AV1
6.37573E+13,24.5,3.5,6,0,15,3.2,AV1
6.37573E+13,26.2,5.2,6,0,15,4.7,AV1
6.37573E+13,24.9,3.9,6,0,15,3.8,AV1
6.37573E+13,27.4,6.4,6,0,15,5.5,AV1
6.37573E+13,29.4,8.4,6,0,15,7.6,AV1
6.37573E+13,30.8,9.8,6,0,15,9,AV1
6.37573E+13,28.3,7.3,6,0,15,7,AV1
6.37573E+13,29.9,8.9,6,0,15,8.1,AV1
6.37573E+13,28.9,7.9,6,0,15,6.8,AV1
6.37573E+13,29.5,8.5,6,0,15,7.5,AV1
6.37573E+13,27.5,6.5,6,0,15,6,AV1
6.37573E+13,28.9,7.9,6,0,15,7,AV1
6.37573E+13,24.4,3.4,6,0,15,3,AV1
6.37573E+13,21.5,0.5,6,0,15,0,AV1
6.37573E+13,21.8,0.8,6,0,15,0,AV1
6.37573E+13,21.6,0.6,6,0,15,0,AV1
6.37573E+13,21.6,0.6,6,0,15,0,AV1
6.37573E+13,21.5,0.5,6,0,15,0,AV1
